character,copyright,trigger,core_tags,count,url
n_(xenoblade),xenoblade_chronicles_(series),"n (xenoblade), xenoblade chronicles (series)",,59,https://danbooru.donmai.us/posts?tags=n_(xenoblade)
na'el_(xenoblade),xenoblade_chronicles_(series),"na'el (xenoblade), xenoblade chronicles (series)","1girl, cat girl, cat ears, animal ear fluff, yellow eyes, short hair, messy hair, grey hair, large breasts, medium breasts, chest jewel, thighs, fingerless gloves, clothing cutout, high-waist shorts, short shorts, diamond cutout, core crystal (xenoblade), crystal",129,https://danbooru.donmai.us/posts?tags=na'el_(xenoblade)
na_sera,nijisanji,"na sera, nijisanji","1girl, purple eyes, hair between eyes, pink hair, very long hair, purple hair, long hair, twintails, ahoge, medium breasts, collarbone, white dress, virtual youtuber, virtual youtuber",55,https://danbooru.donmai.us/posts?tags=na_sera
naala,original,"naala, original","1girl, animal ear fluff, cat ears, red eyes, hair between eyes, slit pupils, blonde hair, long hair, low twintails, large breasts, medium breasts, cleavage, collarbone, striped clothes, bare shoulders, long sleeves",30,https://danbooru.donmai.us/posts?tags=naala
naba_chizuru,mahou_sensei_negima!,"naba chizuru, mahou sensei negima!","1girl, mole under eye, red hair, very long hair, long hair, large breasts",100,https://danbooru.donmai.us/posts?tags=naba_chizuru
nabari_(ogami_kazuki),original,"nabari (ogami kazuki), original","1girl, fox girl, fox ears, fox tail, animal ear fluff, yellow eyes, hair over eyes, thick eyebrows, blonde hair, short hair, long bangs, barefoot, collarbone, pink hoodie",38,https://danbooru.donmai.us/posts?tags=nabari_(ogami_kazuki)
nabatame_hitomi,girls_und_panzer,"nabatame hitomi, girls und panzer","1girl, blue eyes, grey hair, medium hair, cleavage, thighs, long sleeves, nail polish, lipstick",45,https://danbooru.donmai.us/posts?tags=nabatame_hitomi
nabeshima_chiyori,girlfriend_(kari),"nabeshima chiyori, girlfriend_(kari)","brown_eyes, character_name, 1girl, brown_hair, solo, card_(medium), skirt, cardigan, single_hair_bun, hair_up, hair_bun, bow, shirt, yellow_cardigan, holding, pleated_skirt",21,https://danbooru.donmai.us/posts?tags=nabeshima_chiyori
nabi_(wonnikon),original,"nabi (wonnikon), original","1girl, ear piercing, blue eyes, grey eyes, mole under eye, black hair, long hair, very long hair, medium breasts, thighs, ass, bare shoulders, heart facial mark",43,https://danbooru.donmai.us/posts?tags=nabi_(wonnikon)
nabooru,the_legend_of_zelda,"nabooru, the legend of zelda","1girl, dark-skinned female, lips, pointy ears, yellow eyes, eyeshadow, red hair, long hair, hair pulled back, ponytail, high ponytail, medium breasts, navel, fingerless gloves, choker, nail polish, pink nails, earrings, ring, gerudo, forehead jewel, toned, lipstick, narrow waist, tube top, armlet, midriff, gem",91,https://danbooru.donmai.us/posts?tags=nabooru
nacchan_(ohisashiburi),original,"nacchan (ohisashiburi), original","1girl, pink eyes, short hair, white hair, medium breasts, large breasts, cleavage, bare shoulders, nail polish",205,https://danbooru.donmai.us/posts?tags=nacchan_(ohisashiburi)
nachetanya_loei_piena_augustra,rokka_no_yuusha,"nachetanya loei piena augustra, rokka no yuusha","1girl, rabbit ears, red eyes, blonde hair, long hair, ahoge, braid, hair ornament, large breasts, cleavage, capelet",55,https://danbooru.donmai.us/posts?tags=nachetanya_loei_piena_augustra
nachi_(aoki_hagane_no_arpeggio),aoki_hagane_no_arpeggio,"nachi (aoki hagane no arpeggio), aoki hagane no arpeggio","1girl, green eyes, short hair, green hair, braid, crown braid, ass, school uniform, school uniform",38,https://danbooru.donmai.us/posts?tags=nachi_(aoki_hagane_no_arpeggio)
nachi_(kancolle),kantai_collection,"nachi (kancolle), kantai collection","1girl, brown eyes, hair between eyes, black hair, very long hair, long hair, side ponytail",1992,https://danbooru.donmai.us/posts?tags=nachi_(kancolle)
nachi_kai_ni_(kancolle),kantai_collection,"nachi kai ni (kancolle), kantai collection","1girl, brown eyes, hair between eyes, black hair, very long hair, long hair, side ponytail, military uniform, military uniform, white gloves, long sleeves",189,https://danbooru.donmai.us/posts?tags=nachi_kai_ni_(kancolle)
nachoneko,indie_virtual_youtuber,"nachoneko, indie virtual youtuber","1girl, cat girl, cat ears, cat tail, blue eyes, grey hair, long hair, white shirt, long sleeves, sleeves past fingers, virtual youtuber, virtual youtuber",250,https://danbooru.donmai.us/posts?tags=nachoneko
nacht_faust,black_clover,"nacht faust, black clover","1boy, demon horns, hair between eyes, red eyes, blue eyes, black hair, long hair, ponytail, high ponytail, long sleeves, necklace",57,https://danbooru.donmai.us/posts?tags=nacht_faust
nacli,pokemon,"nacli, pokemon",,31,https://danbooru.donmai.us/posts?tags=nacli
nadeko_(cookie),cookie_(touhou),"nadeko (cookie), cookie (touhou)","1girl, red eyes, third eye, long hair, brown hair, black hair, hair bow, white shirt, collared shirt, green skirt, frilled skirt, white cape, green bow, puffy short sleeves, bird wings, black wings, bird wings, black wings, arm cannon",136,https://danbooru.donmai.us/posts?tags=nadeko_(cookie)
nadeshiko_(carrot_robosquat),original,"nadeshiko (carrot robosquat), original","1girl, blue eyes, long hair, gradient hair, blue hair, black hair, ponytail, small breasts, ass, sweat",54,https://danbooru.donmai.us/posts?tags=nadeshiko_(carrot_robosquat)
nadeshiko_(flower_knight_girl),flower_knight_girl,"nadeshiko (flower knight girl), flower knight girl","1girl, blue eyes, long hair, pink hair, brown hair, ponytail, high ponytail, hair flower, detached sleeves, magatama",34,https://danbooru.donmai.us/posts?tags=nadeshiko_(flower_knight_girl)
nadeshiko_(inukami),inukami!,"nadeshiko (inukami), inukami!",,40,https://danbooru.donmai.us/posts?tags=nadeshiko_(inukami)
nadeshiko_(mahjong_soul),mahjong_soul,"nadeshiko (mahjong soul), mahjong soul","1girl, floating hair, hand up, blue eyes, eyewear on head, blue-tinted eyewear, black hair, very long hair, straight hair, long hair, blunt bangs, sidelocks, ponytail, medium breasts, large breasts, ass, thighs, navel, collarbone, sunglasses, white shirt, bikini under clothes, black thighhighs, long sleeves, bare shoulders, blue nails, nail polish, bracelet, necklace, blunt ends, hime cut, midriff, crop top, logo",55,https://danbooru.donmai.us/posts?tags=nadeshiko_(mahjong_soul)
nadia_la_arwall,fushigi_no_umi_no_nadia,"nadia la arwall, fushigi no umi no nadia","1girl, dark-skinned female, green eyes, short hair, purple hair, bob cut, hairclip, vest, neck ring, bracelet, necklace, earrings, hoop earrings, loincloth, tube top, bandeau, midriff",1024,https://danbooru.donmai.us/posts?tags=nadia_la_arwall
nadia_rayne,eiyuu_densetsu,"nadia rayne, eiyuu densetsu","1girl, floating hair, blue eyes, hair between eyes, pink hair, long hair, very long hair, twintails, ahoge, hair ribbon, hairclip, plaid skirt, detached sleeves, teddy bear",86,https://danbooru.donmai.us/posts?tags=nadia_rayne
nadie,el_cazador_de_la_bruja,"nadie, el cazador de la bruja","1girl, blue eyes, asymmetrical hair, brown hair, long hair, red hair, very long hair, side braid, hair ornament, handgun",101,https://danbooru.donmai.us/posts?tags=nadie
nadja_applefield,ashita_no_nadja,"nadja applefield, ashita no nadja","1girl, blue eyes, blonde hair, long hair, porkpie hat, heart brooch",144,https://danbooru.donmai.us/posts?tags=nadja_applefield
naegi_komaru,danganronpa_(series),"naegi komaru, danganronpa (series)","1girl, green eyes, brown eyes, short hair, brown hair, black hair, ahoge, serafuku, serafuku, pleated skirt, white shirt, short sleeves",500,https://danbooru.donmai.us/posts?tags=naegi_komaru
naegi_makoto,danganronpa_(series),"naegi makoto, danganronpa (series)","1boy, green eyes, brown eyes, hair between eyes, short hair, brown hair, ahoge, black jacket, green hoodie, open jacket, hood down, long sleeves",2017,https://danbooru.donmai.us/posts?tags=naegi_makoto
naegino_sora,kaleido_star,"naegino sora, kaleido star","1girl, brown eyes, long hair, purple hair",217,https://danbooru.donmai.us/posts?tags=naegino_sora
naesala_(fire_emblem),fire_emblem,"naesala (fire emblem), fire emblem",,38,https://danbooru.donmai.us/posts?tags=naesala_(fire_emblem)
naga_(fire_emblem),fire_emblem,"naga (fire emblem), fire emblem","1girl, pointy ears, green eyes, purple eyes, long hair, green hair, purple hair, medium breasts, navel, bare shoulders, bracelet, dragon, tiara, circlet",52,https://danbooru.donmai.us/posts?tags=naga_(fire_emblem)
naga_(nikke),goddess_of_victory:_nikke,"naga (nikke), goddess of victory: nikke","1girl, dark-skinned female, mole under mouth, ear piercing, brown eyes, yellow eyes, hair over one eye, one eye covered, long hair, brown hair, black hair, side ponytail, hair ornament, large breasts, cleavage, thighs, navel, thigh strap, school uniform, white shirt, blue skirt, pleated skirt, collared shirt, school uniform, cropped shirt, short sleeves, blue necktie, loose necktie, striped necktie, black choker, black nails, nail polish, bead bracelet, wrist scrunchie",243,https://danbooru.donmai.us/posts?tags=naga_(nikke)
naga_(staygarden),ryuujin_naga,"naga (staygarden), ryuujin naga","1girl, horns, red eyes, long hair, black hair, brown hair, japanese clothes",41,https://danbooru.donmai.us/posts?tags=naga_(staygarden)
naga_siren_(dota),dota_(series),"naga siren (dota), dota (series)","1girl, monster girl, shiny skin, blue skin, orange eyes, long hair, orange hair, large breasts, medium breasts, navel, earrings, mermaid",31,https://danbooru.donmai.us/posts?tags=naga_siren_(dota)
naga_the_serpent,slayers,"naga the serpent, slayers","1girl, blue eyes, purple hair, long hair, very long hair, hair intakes, large breasts, cleavage, navel, revealing clothes, cape, gloves, shoulder spikes, skull necklace, earrings, circlet, skull",307,https://danbooru.donmai.us/posts?tags=naga_the_serpent
naga_u-chan,original,"naga u-chan, original","1girl, hair between eyes, red eyes, thick eyebrows, short eyebrows, mole under eye, black hair, ahoge, collared shirt, white shirt, pleated skirt",137,https://danbooru.donmai.us/posts?tags=naga_u-chan
nagachika_hideyoshi,tokyo_ghoul,"nagachika hideyoshi, tokyo ghoul",,43,https://danbooru.donmai.us/posts?tags=nagachika_hideyoshi
nagae_iku,touhou,"nagae iku, touhou","1girl, red eyes, short hair, purple hair, blue hair, hat, shawl",6617,https://danbooru.donmai.us/posts?tags=nagae_iku
nagai_kanako,cinderella_series,"nagai kanako, cinderella series",,64,https://danbooru.donmai.us/posts?tags=nagai_kanako
nagai_noa_(sironora),original,"nagai noa (sironora), original","1girl, blue eyes, hair between eyes, white hair, very long hair, long hair, ahoge, twintails, sidelocks, hairclip, small breasts, thighs, collarbone",45,https://danbooru.donmai.us/posts?tags=nagai_noa_(sironora)
nagakura_shinpachi_(fate),fate_(series),"nagakura shinpachi (fate), fate (series)","1boy, blue eyes, short hair, white hair, grey hair, hair slicked back, scar on cheek, black gloves, katana, haori",107,https://danbooru.donmai.us/posts?tags=nagakura_shinpachi_(fate)
nagami_suzuka,ore_ga_suki_nano_wa_imouto_dakedo_imouto_janai,"nagami suzuka, ore ga suki nano wa imouto dakedo imouto janai","1girl, floating hair, purple eyes, hair between eyes, purple hair, very long hair, twintails, hair ribbon, ass, collarbone, red ribbon, black ribbon",67,https://danbooru.donmai.us/posts?tags=nagami_suzuka
nagamine_kaede,22/7,"nagamine kaede, 22/7","1girl, grey eyes, grey hair, long hair, wavy hair, single braid, parted bangs, side braid, hair bow, white shirt, black bow, long sleeves, plaid bow",79,https://danbooru.donmai.us/posts?tags=nagamine_kaede
nagamori_mizuka,one_-_kagayaku_kisetsu_e,"nagamori mizuka, one - kagayaku kisetsu e","1girl, red eyes, brown eyes, brown hair, long hair, hair ribbon, school uniform, school uniform, red skirt, half updo",58,https://danbooru.donmai.us/posts?tags=nagamori_mizuka
naganadel,pokemon,"naganadel, pokemon","no humans, horns, blue eyes, glowing eyes, bat wings, pokemon (creature), claws, dragon",70,https://danbooru.donmai.us/posts?tags=naganadel
naganami_(azur_lane),azur_lane,"naganami (azur lane), azur lane","1girl, skunk ears, skunk tail, animal ears, animal ear fluff, long tail, yellow eyes, black hair, long hair, white hair, streaked hair, multicolored hair, large breasts, ass, bare shoulders, off shoulder, skunk girl",67,https://danbooru.donmai.us/posts?tags=naganami_(azur_lane)
naganami_(kancolle),kantai_collection,"naganami (kancolle), kantai collection","1girl, fang, yellow eyes, black hair, pink hair, long hair, two-tone hair, wavy hair, large breasts",3709,https://danbooru.donmai.us/posts?tags=naganami_(kancolle)
naganami_kai_ni_(kancolle),kantai_collection,"naganami kai ni (kancolle), kantai collection","1girl, fang, yellow eyes, pink hair, black hair, long hair, two-tone hair, wavy hair, white hairband, large breasts, white shirt",873,https://danbooru.donmai.us/posts?tags=naganami_kai_ni_(kancolle)
naganohara_mio,nichijou,"naganohara mio, nichijou","1girl, blue eyes, blue hair, short hair, cube hair ornament, short twintails, tokisadame school uniform, tokisadame school uniform",713,https://danbooru.donmai.us/posts?tags=naganohara_mio
naganohara_yoshino,nichijou,"naganohara yoshino, nichijou",,30,https://danbooru.donmai.us/posts?tags=naganohara_yoshino
nagant_revolver_(astral_bond)_(girls'_frontline),girls'_frontline,"nagant revolver (astral bond) (girls' frontline), girls' frontline","1girl, hair between eyes, red eyes, blonde hair, long hair, side ponytail, braid, hair flower, black headwear, mini top hat, striped clothes, blue cape, vertical-striped clothes, fingerless gloves, white gloves, striped thighhighs, white footwear, black skirt, tilted headwear, puffy short sleeves, one side up, electric guitar, blue ascot, black hat",50,https://danbooru.donmai.us/posts?tags=nagant_revolver_(astral_bond)_(girls'_frontline)
nagant_revolver_(girls'_frontline),girls'_frontline,"nagant revolver (girls' frontline), girls' frontline","1girl, red eyes, hair between eyes, blonde hair, long hair, white shirt, white headwear, fingerless gloves, white jacket, long sleeves",522,https://danbooru.donmai.us/posts?tags=nagant_revolver_(girls'_frontline)
nagant_revolver_(mod3)_(girls'_frontline),girls'_frontline,"nagant revolver (mod3) (girls' frontline), girls' frontline","1girl, animal ear fluff, fake animal ears, red eyes, hair between eyes, blonde hair, long hair, white shirt, white headwear, white jacket, fingerless gloves, brown skirt, jacket on shoulders, brown gloves, fur hat, animal hat, pleated skirt, brown footwear, boots, long sleeves, center frills, star (symbol), white hat",124,https://danbooru.donmai.us/posts?tags=nagant_revolver_(mod3)_(girls'_frontline)
nagao_kagetora_(fate),fate_(series),"nagao kagetora (fate), fate (series)","1girl, hair between eyes, green eyes, yellow eyes, black hair, two-tone hair, white hair, very long hair, streaked hair, long hair, sidelocks, medium breasts, large breasts, thighs",569,https://danbooru.donmai.us/posts?tags=nagao_kagetora_(fate)
nagao_kei,nijisanji,"nagao kei, nijisanji","1boy, hair between eyes, blue eyes, long hair, purple hair, blue hair, ponytail, sidelocks, black jacket, white gloves, black pants, long sleeves, virtual youtuber, virtual youtuber, katana, blunt ends",93,https://danbooru.donmai.us/posts?tags=nagao_kei
nagaoka_shiho,to_heart,"nagaoka shiho, to heart","1girl, brown eyes, brown hair, short hair, school uniform, school uniform",64,https://danbooru.donmai.us/posts?tags=nagaoka_shiho
nagara_(azur_lane),azur_lane,"nagara (azur lane), azur lane","1girl, horns, hair between eyes, brown eyes, long hair, black hair, brown hair, twintails, low twintails, hairclip, large breasts, cleavage, school uniform, white shirt, pleated skirt, long sleeves",140,https://danbooru.donmai.us/posts?tags=nagara_(azur_lane)
nagara_(kancolle),kantai_collection,"nagara (kancolle), kantai collection","1girl, brown eyes, black hair, short hair, serafuku, one side up, headband",800,https://danbooru.donmai.us/posts?tags=nagara_(kancolle)
nagare_ryoma,getter_robo,"nagare ryoma, getter robo","1girl, hair between eyes, black hair, short hair, plump, huge breasts, red scarf, sideburns, curvy",157,https://danbooru.donmai.us/posts?tags=nagare_ryoma
nagasaki_soyo,bang_dream!,"nagasaki soyo, bang dream!","1girl, blue eyes, long hair, brown hair, sidelocks, parted bangs, tsukinomori school uniform, long sleeves",2634,https://danbooru.donmai.us/posts?tags=nagasaki_soyo
nagasawa_yuki_(assault_lily),assault_lily,"nagasawa yuki (assault lily), assault lily","1girl, hand up, red eyes, hair between eyes, v-shaped eyebrows, black hair, long hair, medium hair, ponytail, high ponytail, medium breasts, large breasts, serafuku, odaiba girls high school uniform, serafuku, white shirt, odaiba girls high school uniform, sleeveless shirt, black shirt, waist cape, black gloves, blue skirt, partially fingerless gloves, long sleeves, blue sailor collar, detached sleeves, bare shoulders, layered sleeves, black belt, undershirt, purple neckerchief, crop top, miniskirt",131,https://danbooru.donmai.us/posts?tags=nagasawa_yuki_(assault_lily)
nagase_daisuke,persona,"nagase daisuke, persona",,36,https://danbooru.donmai.us/posts?tags=nagase_daisuke
nagase_iori,kokoro_connect,"nagase iori, kokoro connect","1girl, mole under mouth, blue eyes, black hair, short hair, side ponytail, yamaboshi private high school uniform, school uniform, yamaboshi private high school uniform, white shirt, school uniform, dress shirt, blue jacket, blazer",76,https://danbooru.donmai.us/posts?tags=nagase_iori
nagase_jun,kami_nomi_zo_shiru_sekai,"nagase jun, kami nomi zo shiru sekai","1girl, long hair, black hair, side ponytail, large breasts",36,https://danbooru.donmai.us/posts?tags=nagase_jun
nagase_kaede,mahou_sensei_negima!,"nagase kaede, mahou sensei negima!","1girl, green hair, long hair, ponytail, ahoge, ninja, ninja",176,https://danbooru.donmai.us/posts?tags=nagase_kaede
nagase_kotono,idoly_pride,"nagase kotono, idoly pride","1girl, blue eyes, hair between eyes, purple eyes, long hair, black hair, straight hair, sidelocks, long bangs, bare shoulders, dot nose",107,https://danbooru.donmai.us/posts?tags=nagase_kotono
nagase_mana,idoly_pride,"nagase mana, idoly pride","1girl, hair between eyes, blue eyes, purple eyes, long hair, black hair, straight hair, sidelocks, collarbone, bare shoulders, one side up, dot nose, idol",104,https://danbooru.donmai.us/posts?tags=nagase_mana
nagase_minato,akane-iro_ni_somaru_saka,"nagase minato, akane-iro ni somaru saka","1girl, blue eyes, brown hair, long hair, very long hair, side ponytail, medium breasts, large breasts, ribbon",122,https://danbooru.donmai.us/posts?tags=nagase_minato
nagase_miyako,onii-chan_wa_oshimai!,"nagase miyako, onii-chan wa oshimai!",,65,https://danbooru.donmai.us/posts?tags=nagase_miyako
nagase_riko,hibike!_euphonium,"nagase riko, hibike! euphonium",,37,https://danbooru.donmai.us/posts?tags=nagase_riko
nagase_sayaka,soul_link,"nagase sayaka, soul link","1girl, blue eyes, purple eyes, long hair, black hair, very long hair, hair ribbon, medium breasts, cleavage, thighhighs",40,https://danbooru.donmai.us/posts?tags=nagase_sayaka
nagasone_kotetsu,touken_ranbu,"nagasone kotetsu, touken ranbu","1boy, yellow eyes, hair over one eye, two-tone hair, black hair, blonde hair, japanese clothes, japanese clothes, katana, stubble, abs",267,https://danbooru.donmai.us/posts?tags=nagasone_kotetsu
nagato_(azur_lane),azur_lane,"nagato (azur lane), azur lane","1girl, fox girl, fox ears, animal ear fluff, yellow eyes, brown eyes, black hair, long hair, very long hair, blunt bangs, hair ornament, small breasts, navel, bare shoulders",1155,https://danbooru.donmai.us/posts?tags=nagato_(azur_lane)
nagato_(azur_lane)_(old_design),azur_lane,"nagato (azur lane) (old design), azur lane","1girl, fox ears, red eyes, black hair, very long hair, brown hair, long hair, blunt bangs, pleated skirt, black thighhighs, red skirt, hakama short skirt, long sleeves, wide sleeves, katana, headgear, miniskirt",40,https://danbooru.donmai.us/posts?tags=nagato_(azur_lane)_(old_design)
nagato_(great_fox's_respite)_(azur_lane),azur_lane,"nagato (great fox's respite) (azur lane), azur lane","1girl, fox girl, fox ears, animal ear fluff, yellow eyes, brown eyes, black hair, very long hair, blunt bangs, sidelocks, small breasts, thighs, navel, collarbone, red panties, white thighhighs, mask on head, fox mask, side-tie panties, red bra, bare shoulders, necklace, strap slip, camisole",290,https://danbooru.donmai.us/posts?tags=nagato_(great_fox's_respite)_(azur_lane)
nagato_(great_fox's_white_gown)_(azur_lane),azur_lane,"nagato (great fox's white gown) (azur lane), azur lane","1girl, fox girl, fox ears, animal ear fluff, yellow eyes, brown eyes, black hair, long hair, brown hair, x hair ornament, blunt bangs, white kimono, white kimono, bare shoulders, detached sleeves, wide sleeves, long sleeves, hood, uchikake, wataboushi, uchikake",42,https://danbooru.donmai.us/posts?tags=nagato_(great_fox's_white_gown)_(azur_lane)
nagato_(guardian_fox's_shining_furisode)_(azur_lane),azur_lane,"nagato (guardian fox's shining furisode) (azur lane), azur lane","1girl, fox girl, fox ears, animal ear fluff, fox tail, multiple tails, yellow eyes, long hair, black hair, hair flower, small breasts, kimono, print kimono, kimono, white socks, bare shoulders, off shoulder, necklace",37,https://danbooru.donmai.us/posts?tags=nagato_(guardian_fox's_shining_furisode)_(azur_lane)
nagato_(kancolle),kantai_collection,"nagato (kancolle), kantai collection","1girl, red eyes, hair between eyes, long hair, black hair, large breasts, navel, elbow gloves, headgear",9584,https://danbooru.donmai.us/posts?tags=nagato_(kancolle)
nagato_(meta)_(azur_lane),azur_lane,"nagato (meta) (azur lane), azur lane",,33,https://danbooru.donmai.us/posts?tags=nagato_(meta)_(azur_lane)
nagato_(naruto),naruto_(series),"nagato (naruto), naruto (series)",,40,https://danbooru.donmai.us/posts?tags=nagato_(naruto)
nagato_kai_ni_(kancolle),kantai_collection,"nagato kai ni (kancolle), kantai collection","1girl, red eyes, hair between eyes, black hair, long hair, large breasts, black gloves, elbow gloves, pleated skirt, partially fingerless gloves, white skirt, headgear, miniskirt",491,https://danbooru.donmai.us/posts?tags=nagato_kai_ni_(kancolle)
nagato_yuki,suzumiya_haruhi_no_yuuutsu,"nagato yuki, suzumiya haruhi no yuuutsu","1girl, brown eyes, short hair, purple hair, kita high school uniform, serafuku, winter uniform, kita high school uniform, serafuku, winter uniform, blue skirt, blue sailor collar",8868,https://danbooru.donmai.us/posts?tags=nagato_yuki
nagato_yuuki,suzumiya_haruhi_no_yuuutsu,"nagato yuuki, suzumiya haruhi no yuuutsu",,233,https://danbooru.donmai.us/posts?tags=nagato_yuuki
nagatomi_hasumi,idolmaster,"nagatomi hasumi, idolmaster","1girl, brown eyes, brown hair, short hair, medium breasts",132,https://danbooru.donmai.us/posts?tags=nagatomi_hasumi
nagatoro_hayase,ijiranaide_nagatoro-san,"nagatoro hayase, ijiranaide nagatoro-san","1girl, dark-skinned female, brown eyes, long hair, black hair, hairclip, small breasts, school uniform, earclip",1655,https://danbooru.donmai.us/posts?tags=nagatoro_hayase
nagatsuka_saki,rou-kyuu-bu!,"nagatsuka saki, rou-kyuu-bu!","1girl, loli, purple eyes, glasses, blue hair, very long hair, long hair, twin braids, twintails, flat chest, ass, gym uniform",99,https://danbooru.donmai.us/posts?tags=nagatsuka_saki
nagatsuki_(azur_lane),azur_lane,"nagatsuki (azur lane), azur lane",,45,https://danbooru.donmai.us/posts?tags=nagatsuki_(azur_lane)
nagatsuki_(kancolle),kantai_collection,"nagatsuki (kancolle), kantai collection","1girl, green eyes, green hair, long hair, crescent hair ornament, black serafuku",1906,https://danbooru.donmai.us/posts?tags=nagatsuki_(kancolle)
nagatsuki_sanae,shinryaku!_ikamusume,"nagatsuki sanae, shinryaku! ikamusume","1girl, brown eyes, brown hair, short hair, hairband",167,https://danbooru.donmai.us/posts?tags=nagatsuki_sanae
nagayama_kaede_(yukimoto_shuuji_(gurigura)),original,"nagayama kaede (yukimoto shuuji (gurigura)), original","1girl, blue eyes, blonde hair, very long hair, long hair, blunt bangs, blue skirt, denim skirt, brown footwear, black pantyhose, boots, long sleeves, sleeves past wrists, dog, animal, shiba inu, animal on head",42,https://danbooru.donmai.us/posts?tags=nagayama_kaede_(yukimoto_shuuji_(gurigura))
nagayoshi_subaru,idolmaster,"nagayoshi subaru, idolmaster","1girl, red eyes, short hair, green hair, brown hair, small breasts",463,https://danbooru.donmai.us/posts?tags=nagayoshi_subaru
nagi_(akito),original,"nagi (akito), original","1girl, brown eyes, hair between eyes, short hair, orange hair, brown hair, large breasts, cleavage, long sleeves",115,https://danbooru.donmai.us/posts?tags=nagi_(akito)
nagi_(fire_emblem),fire_emblem,"nagi (fire emblem), fire emblem","1girl, pointy ears, green eyes, green hair, very long hair, long hair, medium breasts, large breasts, thigh boots, thighhighs, pink dress, tiara",48,https://danbooru.donmai.us/posts?tags=nagi_(fire_emblem)
nagi_(kannagi),kannagi,"nagi (kannagi), kannagi","1girl, purple eyes, blue hair, long hair, blunt bangs, hair tubes, hairband, pleated skirt, white skirt",1199,https://danbooru.donmai.us/posts?tags=nagi_(kannagi)
nagi_akasa,kuroshio_current,"nagi akasa, kuroshio current","1girl, hand up, black eyes, hair between eyes, brown eyes, brown hair, long hair, very long hair, antenna hair, low ponytail, hair flaps, school uniform, green skirt, print hoodie, long sleeves, hood down",34,https://danbooru.donmai.us/posts?tags=nagi_akasa
nagi_seishirou,blue_lock,"nagi seishirou, blue lock","1boy, hair between eyes, black eyes, grey eyes, short hair, white hair, long sleeves",296,https://danbooru.donmai.us/posts?tags=nagi_seishirou
nagihara_suzuna,riot_music,"nagihara suzuna, riot music","1girl, floating hair, blue eyes, hair between eyes, eyelashes, long hair, blue hair, light blue hair, very long hair, hair flower, medium breasts, virtual youtuber, virtual youtuber, earrings",31,https://danbooru.donmai.us/posts?tags=nagihara_suzuna
nagino_mashiro,indie_virtual_youtuber,"nagino mashiro, indie virtual youtuber","1girl, blue eyes, long hair, white hair, grey hair, hairclip, medium breasts, cleavage, virtual youtuber, virtual youtuber, earrings, beret",57,https://danbooru.donmai.us/posts?tags=nagino_mashiro
nagira_yoshinori,camp_buddy,"nagira yoshinori, camp buddy",,58,https://danbooru.donmai.us/posts?tags=nagira_yoshinori
nagisa_(blue_archive),blue_archive,"nagisa (blue archive), blue archive","1girl, angel wings, angel wings, hair between eyes, yellow eyes, brown eyes, light brown hair, long hair, brown hair, very long hair, hair flower, white dress, black pantyhose, halo, long sleeves, white wings, feathered wings, white wings, feathered wings, black neckerchief",1413,https://danbooru.donmai.us/posts?tags=nagisa_(blue_archive)
nagisa_(kantoku),original,"nagisa (kantoku), original","1girl, yellow eyes, long hair, black hair, brown hair, two side up, hair flower",47,https://danbooru.donmai.us/posts?tags=nagisa_(kantoku)
nagisa_(maid_in_heaven),maid_in_heaven,"nagisa (maid in heaven), maid in heaven","1girl, maid, maid, maid headdress, green eyes, brown hair, ponytail, large breasts, thighhighs",38,https://danbooru.donmai.us/posts?tags=nagisa_(maid_in_heaven)
nagisa_(psp2i),phantasy_star,"nagisa (psp2i), phantasy star","1girl, green eyes, eyepatch, long hair, black hair, hair flower, large breasts, uniform, uniform",84,https://danbooru.donmai.us/posts?tags=nagisa_(psp2i)
nagisa_kaworu,neon_genesis_evangelion,"nagisa kaworu, neon genesis evangelion","1boy, red eyes, grey hair, white hair, short hair",2953,https://danbooru.donmai.us/posts?tags=nagisa_kaworu
nago,blazblue,"nago, blazblue","1girl, red eyes, blonde hair, long hair, very long hair, twintails, hair ribbon, dress, red bow, cat, bat (animal), gothic lolita",267,https://danbooru.donmai.us/posts?tags=nago
nago_(kirby),kirby_(series),"nago (kirby), kirby (series)",,87,https://danbooru.donmai.us/posts?tags=nago_(kirby)
nagomi_yui,delicious_party_precure,"nagomi yui, delicious party precure","1girl, purple eyes, long hair, pink hair, cone hair bun, brown hair, two side up, double bun, hair bow, white gloves, earrings, magical girl, magical girl, heart brooch",616,https://danbooru.donmai.us/posts?tags=nagomi_yui
nagone_mako,utau,"nagone mako, utau","1girl, black hair, very long hair, long hair, ponytail, kimono, kimono, thighhighs",34,https://danbooru.donmai.us/posts?tags=nagone_mako
nagoriyuki,guilty_gear,"nagoriyuki, guilty gear","1boy, dark-skinned male, oni mask, very dark skin, black hair, long hair, ponytail, fingerless gloves, white jacket, vampire, katana, dreadlocks, muscular male, samurai, abs, samurai",110,https://danbooru.donmai.us/posts?tags=nagoriyuki
nagumo_(sakamoto_days),sakamoto_days,"nagumo (sakamoto days), sakamoto days","1boy, black eyes, hair between eyes, black hair, short hair, neck tattoo, hand tattoo, collared shirt, white shirt, black pants, long sleeves",90,https://danbooru.donmai.us/posts?tags=nagumo_(sakamoto_days)
